440;Un calciatore che ostacola la progressione di un avversario, senza contatto fisico, come sarà punito?;Con un calcio di punizione indiretto ed ammonizione;Con un calcio di punizione indiretto;Con un calcio di punizione diretto;B; ; ; ; ; ; ; 
441;Un calciatore, che si appoggia sulle spalle di un proprio compagno per saltare più in alto nel tentativo di colpire il pallone di testa, deve essere punito?;Sì. Il calciatore verrà ammonito per comportamento antisportivo e l'Arbitro accorderà un calcio di punizione indiretto;No. E' permesso ad un calciatore di saltare sulle spalle di un proprio compagno e l'Arbitro farà proseguire il gioco;Sì. Il calciatore verrà ammonito per comportamento antisportivo e l'Arbitro accorderà un calcio di punizione diretto;A; ; ; ; ; ; ; 
442;"Un calciatore che utilizza ""vigoria sproporzionata""...";eccede nell'uso della forza necessaria e/o mette in pericolo l'incolumità di un avversario e deve essere espulso;eccede nell'uso della forza necessaria e/o mette in pericolo l'incolumità di un avversario e deve essere ammonito;agisce con noncuranza del pericolo o delle conseguenze per l'avversario e deve essere espulso;A; ; ; ; ; ; ; 
443;Un calciatore colpevole di un fallo commesso con imprudenza deve essere ammonito?;Falso, non è necessario alcun provvedimento disciplinare;Vero, deve essere ammonito;Falso, deve essere espulso;B; ; ; ; ; ; ; 
444;Un calciatore commette infrazione contro il portiere se lo ostacola nel momento in cui rilancia il pallone con le mani?;No, nel momento in cui rilancia il pallone con le mani l'attaccante può intervenire;Si, il gioco viene interrotto e ripreso con un calcio di punizione indiretto;"Si, il gioco viene interrotto, ripreso con un calcio di punizione indiretto e il calciatore deve essere ammonito";B; ; ; ; ; ; ; 
445;"Un calciatore di riserva entra sul terreno di gioco e colpisce violentemente un avversario. L'Arbitro...";ammonisce il calciatore di riserva e assegna un calcio di punizione diretto o di rigore;ammonisce il calciatore di riserva e assegna un calcio di punizione indiretto;espelle il calciatore di riserva e assegna un calcio di punizione diretto o di rigore;C; ; ; ; ; ; ; 
446;Un calciatore effettua un tackle con negligenza. L'Arbitro...;assegnerà un calcio di punizione diretto e ammonirà il calciatore;assegnerà un calcio di punizione indiretto;assegnerà un calcio di punizione diretto;C; ; ; ; ; ; ; 
447;Un calciatore, non di riserva, prende parte al gioco, senza il prescritto assenso dell'Arbitro e segna un'autorete. L'Arbitro...;non accorderà la rete, riprenderà il gioco con un calcio di punizione diretto ed ammonirà il calciatore;accorderà la rete ed ammonirà il calciatore;non accorderà la rete e riprenderà il gioco con un calcio d'angolo;B; ; ; ; ; ; ; 
448;"Un calciatore non di riserva, ritardatario o rientrante, prende parte al gioco senza il consenso dell'Arbitro e segna una rete. L'Arbitro deve...";se il gioco è stato ripreso, annullare la rete, ammonire il calciatore e riprendere con un calcio di punizione diretto;se il gioco non è stato ancora ripreso, annullare la rete, ammonire il calciatore e riprendere con un calcio di punizione indiretto;se il gioco non è stato ancora ripreso, annullare la rete, ammonire il calciatore e riprendere con un calcio di punizione diretto;C; ; ; ; ; ; ; 
449;Un calciatore può appoggiarsi sulle spalle di un compagno allo scopo di giocare il pallone con la testa?;Si, l'Arbitro fa proseguire il gioco ma se viene segnata direttamente una rete questa deve essere annullata;No, l'Arbitro deve interrompere il gioco, ammonire il calciatore per comportamento antisportivo ed assegnare un calcio di punizione indiretto;No, l'Arbitro deve interrompere il gioco ed assegnare un calcio di punizione indiretto;B; ; ; ; ; ; ; 
450;Un calciatore può proteggere il possesso del pallone, senza toccarlo, per impedire ad un avversario di giocarlo?;Si, ma solo se il pallone è a distanza di gioco;No, deve averlo toccato in precedenza;Si, ma solo se l'ultimo tocco è dell'avversario e l'azione si svolge nei pressi della propria porta o dall'arco d'angolo.;A; ; ; ; ; ; ; 
451;"Un calciatore si rende colpevole di ""grave fallo di gioco"" se a gioco in svolgimento ...";agisce con noncuranza del pericolo o delle conseguenze per l'avversario;usa vigoria sproporzionata nei confronti di un avversario in mancanza di contesa del pallone;usa vigoria sproporzionata nei confronti di un avversario durante un contrasto per il possesso del pallone;C; ; ; ; ; ; ; 
452;Un calciatore titolare deve essere ammonito se ritarda una qualsiasi ripresa di gioco?;No, va ammonito solo se calcia lontano il pallone o provoca una situazione conflittuale dopo che l'Arbitro ha interrotto il gioco;No, va ammonito solo se ritarda l'uscita dal terreno di gioco al momento di essere sostituito;Sì, va sempre ammonito;C; ; ; ; ; ; ; 
453;Un calciatore, nel festeggiare la segnatura di una rete, si toglie la maglia. Sotto ne indossa una identica. L'Arbitro...;deve sempre ammonire il calciatore;deve ammonire il calciatore solo se la maglia sotto contiene messaggi discriminatori;deve ammonire il calciatore solo se la maglia sotto è di diverso colore;A; ; ; ; ; ; ; 
454;Come deve riprendere il gioco l'Arbitro se lo stesso è stato interrotto per comminare un'ammonizione a causa di proteste?;Calcio di punizione indiretto dal punto in cui si trovava il pallone al momento dell'interruzione;Calcio di punizione indiretto dal punto in cui si trovava il colpevole;Rimessa da parte dell'Arbitro;B; ; ; ; ; ; ; 
455;Un difensore inizia a trattenere un avversario fuori dall'area di rigore ma finisce di trattenerlo all'interno della stessa. L'Arbitro ...;assegna un calcio di punizione indiretto dall'interno dell'area di rigore a favore dell'attaccante;assegna un calcio di punizione diretto dal punto in cui è iniziata la trattenuta;assegna un calcio di rigore;C; ; ; ; ; ; ; 
456;Un portiere commette infrazione se, tenendo il pallone con le mani, lo fa rimbalzare per terra prima di rinviare?;No, perché si considera che il portiere non si sia ancora spossessato del pallone;Sì, perché si considera che il portiere facendolo rimbalzare si sia spossessato del pallone;No, ma solo se il portiere si trova nella sua area di porta;A; ; ; ; ; ; ; 
457;Un portiere non può toccare con le mani il pallone a seguito di un volontario passaggio di un compagno effettuato con quale parte del corpo?;La testa;Il piede;Il petto;B; ; ; ; ; ; ; 
458;Un tackle che metta in pericolo l'integrità fisica di un avversario deve essere punito come grave fallo di gioco?;Sì, ma solo se a gioco in svolgimento usa vigoria sproporzionata nei confronti di un avversario senza condendergli il pallone;Sì, ma solo se a gioco in svolgimento usa imprudenza nella contesa del pallone ad un avversario;Sì, ma solo se a gioco in svolgimento usa vigoria sproporzionata nella contesa del pallone ad un avversario;C; ; ; ; ; ; ; 
459;Con il pallone in gioco un calciatore titolare, sul terreno di gioco, offende l'Arbitro. Decisioni ...;espulsione e calcio di punizione diretto o di rigore;espulsione e calcio di punizione indiretto;espulsione e rimessa da parte dell'Arbitro;B; ; ; ; ; ; ; 
460;Un avversario può contendere il pallone al portiere che lo tiene sulla mano aperta?;No, perché si considera che il portiere non si sia ancora spossessato del pallone;Sì, perché si considera che il portiere si sia già spossessato del pallone;No, ma solo se il portiere si trova nella sua area di porta;A; ; ; ; ; ; ; 
461;Si considera che un portiere abbia il controllo del pallone quando lo lancia in aria per rinviare.;VERO;Falso e può essere regolamente contrastato da un avversario;Vero, ma solo se il portiere si trova nella sua area di porta;A; ; ; ; ; ; ; 
462;Come viene ripreso il gioco se un calciatore di riserva o sostituito o un dirigente lancia un oggetto contro un avversario titolare che si trova sul terreno di gioco?;Calcio di punizione diretto o di rigore;Calcio di punizione indiretto;Rimessa da parte dell'Arbitro nel punto dove si trovava il calciatore titolare oggetto del lancio;A; ; ; ; ; ; ; 
463;Un calciatore che tocca volontariamente il pallone con la mano per impedire ad un avversario di entrarne il possesso...;dovrà essere sempre ammonito;dovrà essere sempre espulso;sarà sanzionato disciplinarmente solo nei casi previsti dal Regolamento del Gioco;C; ; ; ; ; ; ; 
464;Un calciatore di riserva può essere ammonito soltanto per comportamento antisportivo?;Si;No;No, deve essere sempre espulso;B; ; ; ; ; ; ; 
465;Tentare di trattenere un avversario viene punito con un calcio di punizione diretto o di rigore se commesso da un calciatore nella propria area di rigore.;VERO;Falso, tentare di trattenere un avversario non rappresenta un'infrazione;Vero, ma solo se l'avversario sta iniziando una promettente azione di attacco;B; ; ; ; ; ; ; 
466;Caricare un avversario è un'infrazione solo se l'azione viene commessa con negligenza, imprudenza o vigoria sproporzionata?;No, solo se commessa con vigoria sproporzionata;No, solo se commessa con negligenza;Si;C; ; ; ; ; ; ; 
467;"In caso di una trattenuta ""continuata"" in che punto si esegue il relativo calcio di punizione diretto?";Dal punto dove inizia la trattenuta;"Dal punto dove termina la trattenuta e, se questo punto fa parte dell'area di rigore, deve essere accordato un calcio di rigore";Dal punto dove si trovava il pallone al momento del fischio dell'Arbitro;B; ; ; ; ; ; ; 
468;Mentre il gioco è in svolgimento, un portiere lancia con intenzione e violenza il pallone sulla testa di un avversario. L'Arbitro interrompe il gioco. Decisioni...;espulsione del portiere e calcio di punizione diretto o di rigore per la squadra avversaria;ammonizione del portiere e calcio di punizione diretto o di rigore per la squadra avversaria;calcio di punizione diretto o di rigore per la squadra avversaria;A; ; ; ; ; ; ; 
469;"Due calciatori titolari avversari (A) e (B) si trovano nel rispetto delle Regole nel campo per destinazione. Con il pallone in gioco, il calciatore (A) colpisce il calciatore (B). Decisioni ...";rimessa da parte dell'Arbitro dal punto dove si trovava il pallone al momento dell'interruzione ed espulsione del calciatore (A);calcio di punizione diretto dal punto della linea laterale più vicino all'accaduto ed espulsione del calciatore (A);calcio di punizione indiretto dal punto dove si trovava il pallone al momento dell'interruzione ed espulsione del calciatore (A);B; ; ; ; ; ; ; 
470;Il portiere dopo aver effettuato regolarmente una parata, per effetto dello slancio, esce dall'area di rigore con il pallone tra le mani. L'Arbitro...;accorderà un calcio di punizione diretto e, in ogni caso, ammonirà il portiere;accorderà un calcio di punizione diretto e, in ogni caso, espellerà il portiere;accorderà un calcio di punizione diretto;C; ; ; ; ; ; ; 
471;Lasciare il terreno di gioco per festeggiare una rete è un'infrazione passibile di ammonizione?;Si, sempre;No, mai;Si, ma solo se il festeggiamento può creare problemi alla sicurezza e/o all'incolumità;C; ; ; ; ; ; ; 
472;Quali sono i provvedimenti da assumere quando un calciatore colpisce intenzionalmente il pallone con una mano al fine di segnare una rete?;Calcio di punizione indiretto ed ammonizione;Calcio di punizione diretto ed ammonizione;Calcio di punizione diretto e ammonizione solo se il tentativo ha successo;B; ; ; ; ; ; ; 
473;"Un calciatore che, in un contrasto per il possesso del pallone, usa vigoria sproporzionata e mette in pericolo l'integrità fisica dell'avversario si rende colpevole di ...";condotta violenta;un grave fallo di gioco;fallo imprudente;B; ; ; ; ; ; ; 
474;Quando si considera che un portiere abbia il controllo del pallone con la/e mano/i?;Quando il pallone rimbalza sulle mani del portiere che ha effettuato una parata;Quando il portiere gioca o tocca il pallone all'interno della propria area di porta;"Quando il pallone è tra le mani del portiere o tra una sua mano e una superficie qualsiasi all'interno della propria area di rigore";C; ; ; ; ; ; ; 
475;Un difensore esegue un calcio di punizione dall'esterno della propria area di rigore e calcia maldestramente il pallone verso la propria porta. Un altro difensore, per impedire che il pallone entri in rete, lo devia con la mano. Decisioni ...;calcio di rigore e espulsione dell'altro difensore;calcio di rigore e nessun provvedimento disciplinare;calcio di rigore e ammonizione dell'altro difensore;B; ; ; ; ; ; ; 
476;In occasione dell'esecuzione di un calcio d'angolo, mentre il pallone è in aria, il portiere, posizionato due metri davanti alla sua porta, insulta l'Arbitro. Decisioni...;deve essere concesso un calcio di rigore e il portiere espulso;deve essere concesso un calcio di punizione indiretto e il portiere espulso;il calcio d'angolo deve essere ripetuto e il portiere espulso;B; ; ; ; ; ; ; 
